Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin/logs?limit=30,202,0,2300,2292.4613614061195,254.6887620119378,5011.147222976433,7982.0,2.463978221470922,0.0,2300,2700,3000,3000,3300,3800,4800,5000,5000,5000,5000
GET,/admin/stats,859,0,2300,2354.2009782589125,30.829096009256318,5025.052685989067,2820.846332945285,10.478006397245158,0.0,2300,2800,3000,3200,3500,4200,4700,4800,5000,5000,5000
GET,/admin/users?page=1&limit=20,64,0,2300,2358.7906662478417,729.5593259914313,4013.5883720067795,7119.0,0.780666367198708,0.0,2500,2800,3000,3200,3500,3700,4000,4000,4000,4000,4000
GET,/admin/users?page=1&limit=20&is_active=false,17,0,2700,2610.1025686452085,1220.2642839984037,3989.0884759952314,7228.0,0.2073645037871568,0.0,2700,3000,3200,3200,3800,4000,4000,4000,4000,4000,4000
GET,/admin/users?page=1&limit=20&is_active=true,18,0,2500,2592.2378163910857,1521.3577499962412,4740.157021005871,7119.0,0.21956241577463662,0.0,2500,2700,3000,3200,4700,4700,4700,4700,4700,4700,4700
GET,/admin/users?page=2&limit=20,64,0,2200,2282.412590236163,240.1107210025657,5041.056563000893,7205.0,0.780666367198708,0.0,2300,2700,2800,3000,3500,4200,4300,5000,5000,5000,5000
GET,/admin/users?page=2&limit=20&is_active=false,12,0,2700,2810.6918177436455,993.3893840061501,4978.739051002776,59.0,0.14637494384975774,0.0,2800,3000,3300,3300,4000,5000,5000,5000,5000,5000,5000
GET,/admin/users?page=2&limit=20&is_active=true,22,0,1700,2104.320640133334,741.3559959968552,4728.531487984583,7195.0,0.26835406372455584,0.0,1700,2000,2000,2500,3500,4500,4700,4700,4700,4700,4700
GET,/admin/users?page=3&limit=20,63,0,2200,2281.0981269964636,544.0919319808017,4748.669599997811,7150.0,0.7684684552112282,0.0,2200,2500,2700,2800,3300,4000,4700,4700,4700,4700,4700
GET,/admin/users?page=3&limit=20&is_active=false,13,0,2000,2077.2187799940675,271.70578500954434,4003.636990993982,59.0,0.15857285583723754,0.0,2000,2000,2700,3000,4000,4000,4000,4000,4000,4000,4000
GET,/admin/users?page=3&limit=20&is_active=true,8,0,2300,2783.4749783687585,1253.7527149834204,5022.324744990328,7097.0,0.0975832958998385,0.0,2500,3200,4000,4000,5000,5000,5000,5000,5000,5000,5000
GET,/admin/users?page=4&limit=20,65,0,2200,2375.3993567840485,231.34004199528135,4975.800098007312,7224.0,0.7928642791861877,0.0,2200,2800,3200,3300,3700,4000,4700,5000,5000,5000,5000
GET,/admin/users?page=4&limit=20&is_active=false,17,0,2500,2341.9417452977914,515.2925240108743,4989.411684015067,59.0,0.2073645037871568,0.0,2500,2500,2500,2500,3500,5000,5000,5000,5000,5000,5000
GET,/admin/users?page=4&limit=20&is_active=true,18,0,2500,2894.2701611134303,772.7834109973628,4756.983554980252,7241.0,0.21956241577463662,0.0,2800,3200,3500,3800,4000,4800,4800,4800,4800,4800,4800
GET,/admin/users?page=5&limit=20,60,0,1800,1956.8511043001006,226.204486010829,3522.4377140111756,7088.0,0.7318747192487887,0.0,1800,2200,2500,3000,3000,3200,3300,3500,3500,3500,3500
GET,/admin/users?page=5&limit=20&is_active=false,17,0,2000,2249.5048215855873,1034.9945400084835,3236.9325240142643,59.0,0.2073645037871568,0.0,2000,2700,3000,3000,3200,3200,3200,3200,3200,3200,3200
GET,/admin/users?page=5&limit=20&is_active=true,14,0,1700,2222.432542282539,957.0449339807965,4719.376658991678,7086.0,0.17077076782471737,0.0,1800,2700,2800,3000,4000,4700,4700,4700,4700,4700,4700
POST,/auth/login [admin],257,0,5000,15710.461221102527,295.75332000968046,52516.90411198069,313.0,3.1348633807823116,0.0,5000,28000,31000,35000,41000,46000,53000,53000,53000,53000,53000
POST,/auth/login [user],989,0,2700,13599.654723353371,206.97348000248894,52977.255739009706,38.0,12.063734955617534,0.0,2700,9000,30000,35000,43000,48000,51000,52000,53000,53000,53000
GET,/orders [admin list],658,0,2300,2364.3985896022855,203.83530500112101,5022.88566500647,16729.53039513678,8.026226087761716,0.0,2300,2800,3000,3000,3700,4000,5000,5000,5000,5000,5000
GET,/products [init],3,0,32,113.91359499733274,25.66246798960492,284.3599650077522,11369.0,0.036593735962439436,0.0,32,32,280,280,280,280,280,280,280,280,280
GET,/products/<id>,3214,0,2000,2001.5184641628907,11.25473401043564,5213.944449991686,442.2190416925949,39.20408912776011,0.0,2000,2300,2500,2700,3200,3500,4000,4300,5000,5200,5200
GET,/products?[filters],6352,0,2000,1998.2028363495235,17.45690099778585,5215.238295990275,2827.4008186397987,77.48113694447177,0.0,2000,2200,2500,2700,3200,3500,4000,4500,5000,5200,5200
,Aggregated,13006,0,2000,3209.958051116545,11.25473401043564,52977.255739009706,2886.18383822851,158.64604330916242,0.0,2000,2500,2700,3000,3500,4800,34000,43000,52000,53000,53000
