Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin/logs?limit=30,276,0,2500,2715.9917509344414,14.733257004991174,6779.108492977684,7982.0,3.1314490094760323,0.0,2500,3000,3500,3700,4500,4800,5500,5800,6800,6800,6800
GET,/admin/stats,1032,0,2500,2651.304867654597,7.679271977394819,6801.657143980265,2819.970930232558,11.708896296301686,0.0,2500,3000,3300,3500,4300,5000,5800,6700,6800,6800,6800
GET,/admin/users?page=1&limit=20,75,0,2300,2550.495967241392,14.346103009302169,6775.572397978976,7119.0,0.8509372308358784,0.0,2300,2800,3300,3500,4200,4500,4800,6800,6800,6800,6800
GET,/admin/users?page=1&limit=20&is_active=false,18,0,2700,2696.631360719847,954.1103919909801,4993.838503985899,7228.0,0.20422493540061082,0.0,2700,3000,3300,3500,4000,5000,5000,5000,5000,5000,5000
GET,/admin/users?page=1&limit=20&is_active=true,13,0,2400,2372.0061921563824,138.49569999729283,4483.888064016355,7119.0,0.14749578667821892,0.0,2400,2700,2700,2800,3000,4500,4500,4500,4500,4500,4500
GET,/admin/users?page=2&limit=20,57,0,2200,2356.6829026523537,30.252051015850157,5495.647631993052,7205.0,0.6467122954352675,0.0,2200,2500,2700,3000,4000,4700,4800,5500,5500,5500,5500
GET,/admin/users?page=2&limit=20&is_active=false,17,0,3000,3122.03525264768,150.53795199492015,5206.702413997846,59.0,0.19287910565613242,0.0,3000,3500,3800,4000,4800,5200,5200,5200,5200,5200,5200
GET,/admin/users?page=2&limit=20&is_active=true,21,0,2500,2829.495516234255,32.33692698995583,6759.579411998857,7195.0,0.23826242463404596,0.0,2500,2800,3500,3700,4200,4800,6800,6800,6800,6800,6800
GET,/admin/users?page=3&limit=20,71,0,3000,2951.9517980991454,12.824716017348692,6743.133581010625,7150.0,0.8055539118579649,0.0,3000,3000,3500,4000,4700,5000,6500,6700,6700,6700,6700
GET,/admin/users?page=3&limit=20&is_active=false,17,0,2700,3075.344927055994,1751.046416000463,6754.339090985013,59.0,0.19287910565613242,0.0,2700,3000,3000,4300,5000,6800,6800,6800,6800,6800,6800
GET,/admin/users?page=3&limit=20&is_active=true,19,0,2500,3028.299132524377,547.965061996365,6445.737058005761,7097.0,0.2155707651450892,0.0,2500,3000,3000,4200,5800,6400,6400,6400,6400,6400,6400
GET,/admin/users?page=4&limit=20,70,0,2500,2605.5961207129126,14.462724997429177,6738.714608014561,7224.0,0.7942080821134865,0.0,2700,3000,3200,3500,3700,5000,6300,6700,6700,6700,6700
GET,/admin/users?page=4&limit=20&is_active=false,14,0,2500,2933.6184881457093,1481.980393989943,4987.632379983552,59.0,0.15884161642269728,0.0,2700,3500,3500,4500,4700,5000,5000,5000,5000,5000,5000
GET,/admin/users?page=4&limit=20&is_active=true,10,0,2500,2614.484928897582,58.95690800389275,5776.812569994945,7241.0,0.11345829744478378,0.0,2500,2800,4700,4800,5800,5800,5800,5800,5800,5800,5800
GET,/admin/users?page=5&limit=20,86,0,2700,2680.683695976514,74.78414601064287,6471.794301993214,7088.0,0.9757413580251405,0.0,2700,3000,3200,3500,4500,5000,5400,6500,6500,6500,6500
GET,/admin/users?page=5&limit=20&is_active=false,19,0,2200,2397.2902041660795,68.2733110152185,5221.11472900724,59.0,0.2155707651450892,0.0,2200,2700,3200,3500,4300,5200,5200,5200,5200,5200,5200
GET,/admin/users?page=5&limit=20&is_active=true,18,0,2300,2366.4245177707116,89.97625901247375,4036.2451929831877,7086.0,0.20422493540061082,0.0,2500,2800,3000,3200,3500,4000,4000,4000,4000,4000,4000
POST,/auth/login [admin],299,0,400,8800.213121208008,171.76003800705075,61487.35904999194,313.0,3.392403093599035,0.0,400,9300,13000,16000,24000,45000,61000,61000,61000,61000,61000
POST,/auth/login [user],1072,0,480,10346.018871235758,60.835602023871616,61209.75630899193,38.0,12.162729486080822,0.0,480,8200,14000,18000,48000,53000,57000,61000,61000,61000,61000
GET,/orders [admin list],796,0,2500,2643.10229126202,18.47986999200657,6775.125348998699,16730.933417085427,9.031280476604788,0.0,2500,3000,3500,3700,4300,5000,5500,6300,6800,6800,6800
GET,/products [init],16,0,57,61.635779313292005,30.01488299923949,194.41607801127248,11369.0,0.18153327591165405,0.0,57,61,68,68,72,190,190,190,190,190,190
GET,/products/<id>,3390,0,2500,2520.7790385097474,2.4907379993237555,6778.6490349972155,445.25368731563424,38.462362833781704,0.0,2500,3000,3000,3300,4000,4700,5000,5800,6800,6800,6800
GET,/products?[filters],7060,0,2500,2573.7058789082394,2.4987290089484304,6794.564770010766,2784.821104815864,80.10155799601735,0.0,2500,3000,3200,3500,4000,4800,5200,6000,6800,6800,6800
,Aggregated,14466,0,2500,3278.988056790197,2.4907379993237555,61487.35904999194,2986.143163279414,164.12877308362422,0.0,2500,3000,3200,3500,4500,5500,17000,40000,61000,61000,61000
