Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin/logs?limit=30,198,0,16,63.47855804426327,12.40635200520046,2980.188540997915,7982.0,3.346354002266821,0.0,16,17,17,17,21,190,730,2300,3000,3000,3000
GET,/admin/stats,745,0,9,271.40296889920626,5.9078389895148575,5106.539008993423,2819.0778523489935,12.591079452973643,0.0,9,10,10,11,12,3300,4700,4700,5100,5100,5100
GET,/admin/users?page=1&limit=20,49,0,15,40.678245142548896,11.446436983533204,632.9273029987235,7119.0,0.8281381116720921,0.0,15,16,16,16,68,210,630,630,630,630,630
GET,/admin/users?page=1&limit=20&is_active=false,14,0,15,36.43869721106187,12.98604000476189,313.88716198853217,7228.0,0.23661088904916913,0.0,15,16,16,17,19,310,310,310,310,310,310
GET,/admin/users?page=1&limit=20&is_active=true,10,0,17,126.36718080320861,13.961496006231755,985.3489619854372,7119.0,0.16900777789226368,0.0,17,18,21,140,990,990,990,990,990,990,990
GET,/admin/users?page=2&limit=20,64,0,15,68.64984828098386,11.76750601734966,1268.1434900150634,7205.0,1.0816497785104875,0.0,15,17,17,17,23,330,960,1300,1300,1300,1300
GET,/admin/users?page=2&limit=20&is_active=false,10,0,13,13.048608604003675,11.469452001620084,15.707615995779634,59.0,0.16900777789226368,0.0,13,13,14,16,16,16,16,16,16,16,16
GET,/admin/users?page=2&limit=20&is_active=true,12,0,14,38.38864024631524,13.21207600994967,302.6112549996469,7195.0,0.20280933347071642,0.0,15,15,16,16,16,300,300,300,300,300,300
GET,/admin/users?page=3&limit=20,58,0,16,68.2226986381434,13.211962999776006,701.3792280049529,7150.0,0.9802451117751293,0.0,16,17,18,18,380,570,620,700,700,700,700
GET,/admin/users?page=3&limit=20&is_active=false,15,0,13,110.17588953642796,10.277369001414627,1005.3608800226357,59.0,0.2535116668383955,0.0,13,14,19,210,280,1000,1000,1000,1000,1000,1000
GET,/admin/users?page=3&limit=20&is_active=true,13,0,15,15.555328463401215,12.551649007946253,23.456766008166596,7097.0,0.21971011125994278,0.0,15,16,16,17,18,23,23,23,23,23,23
GET,/admin/users?page=4&limit=20,61,0,16,50.34483055780703,12.704442982794717,985.3713059856091,7224.0,1.0309474451428084,0.0,16,16,17,17,19,49,660,990,990,990,990
GET,/admin/users?page=4&limit=20&is_active=false,8,0,13,21.481620879058028,10.4174530133605,84.20911600114778,59.0,0.13520622231381094,0.0,13,14,14,14,84,84,84,84,84,84,84
GET,/admin/users?page=4&limit=20&is_active=true,15,0,16,26.292904334453244,13.63550199312158,167.6781709829811,7241.0,0.2535116668383955,0.0,16,17,18,18,19,170,170,170,170,170,170
GET,/admin/users?page=5&limit=20,43,0,16,91.81323678904148,12.915511993924156,952.3152460169513,7088.0,0.7267334449367338,0.0,16,17,17,18,280,540,950,950,950,950,950
GET,/admin/users?page=5&limit=20&is_active=false,10,0,13,12.84478320449125,11.404197022784501,16.007252997951582,59.0,0.16900777789226368,0.0,13,13,13,13,16,16,16,16,16,16,16
GET,/admin/users?page=5&limit=20&is_active=true,6,0,15,15.170953833148815,13.603009982034564,19.137799012241885,7086.0,0.10140466673535821,0.0,15,15,15,15,19,19,19,19,19,19,19
POST,/auth/login [admin],100,0,680,633.7504800502211,323.2849079940934,792.623992980225,313.0,1.6900777789226367,0.0,680,740,750,760,780,790,790,790,790,790,790
POST,/auth/login [user],400,0,1200,1242.9602909950336,231.26337898429483,3875.5819619982503,38.0,6.760311115690547,0.0,1200,1500,1600,1800,2200,2700,3200,3400,3900,3900,3900
GET,/orders [admin list],583,0,22,75.71613227829336,13.86050900327973,2086.450844013598,16737.2590051458,9.853153451118972,0.0,22,24,25,25,30,480,950,1400,2100,2100,2100
GET,/products [init],20,0,92,99.3951921002008,53.52462999871932,164.9379360023886,11369.0,0.33801555578452736,0.0,96,110,110,120,130,160,160,160,160,160,160
GET,/products/<id>,3139,0,4,11.128658662592356,1.815988012822345,2596.448666998185,444.64606562599556,53.051541480381566,0.0,4,4,4,5,5,7,15,160,1500,2600,2600
GET,/products?[filters],6151,0,4,15.762725852105017,1.8424529989715666,3339.2662270052824,2777.87481710291,103.95668418153139,0.0,4,4,5,5,6,12,17,280,1700,3300,3300
,Aggregated,11724,0,4,83.22340597502682,1.815988012822345,5106.539008993423,2957.1437222790855,198.14471880088993,0.0,4,5,8,10,21,400,1400,2000,4700,5000,5100
