Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin/logs?limit=30,275,0,16,18.935619727496736,12.559548020362854,153.90276297694072,7982.0,3.079010267287171,0.0,16,17,17,18,21,25,72,110,150,150,150
GET,/admin/stats,1190,0,9,14.050623862916103,5.390331003582105,473.6964670009911,2819.0067226890756,13.323717156624484,0.0,9,10,10,11,13,16,100,140,450,470,470
GET,/admin/users?page=1&limit=20,78,0,15,17.14123874523629,11.749389988835901,136.33891902281903,7119.0,0.8733192758123611,0.0,15,16,16,16,19,25,30,140,140,140,140
GET,/admin/users?page=1&limit=20&is_active=false,16,0,15,15.624427316652145,13.516603998141363,22.052837011869997,7228.0,0.17914241555125357,0.0,15,15,16,16,18,22,22,22,22,22,22
GET,/admin/users?page=1&limit=20&is_active=true,18,0,15,16.26545755425468,12.638195010367781,34.381056000711396,7119.0,0.20153521749516026,0.0,16,16,16,17,19,34,34,34,34,34,34
GET,/admin/users?page=2&limit=20,89,0,15,17.41363473100525,11.548662994755432,103.91472399351187,7205.0,0.996479686503848,0.0,15,16,16,17,19,22,100,100,100,100,100
GET,/admin/users?page=2&limit=20&is_active=false,26,0,13,14.40602541977289,11.089199979323894,23.884666996309534,59.0,0.29110642527078706,0.0,14,15,16,17,18,22,24,24,24,24,24
GET,/admin/users?page=2&limit=20&is_active=true,25,0,16,26.431588197592646,12.665100977756083,142.86255999468267,7195.0,0.2799100242988337,0.0,16,16,16,18,69,110,140,140,140,140,140
GET,/admin/users?page=3&limit=20,74,0,15,21.8224306205426,12.499470001785085,251.54831798863597,7150.0,0.8285336719245477,0.0,16,16,17,18,20,35,100,250,250,250,250
GET,/admin/users?page=3&limit=20&is_active=false,7,0,13,13.475493702571839,10.494143003597856,16.105753980809823,59.0,0.07837480680367344,0.0,13,13,16,16,16,16,16,16,16,16,16
GET,/admin/users?page=3&limit=20&is_active=true,19,0,16,17.809860530848567,13.787050993414596,38.38074000668712,7097.0,0.2127316184671136,0.0,16,17,18,18,24,38,38,38,38,38,38
GET,/admin/users?page=4&limit=20,75,0,15,17.71131889312528,12.497297982918099,64.7148439893499,7224.0,0.8397300728965011,0.0,15,17,17,17,19,25,62,65,65,65,65
GET,/admin/users?page=4&limit=20&is_active=false,24,0,13,17.549039958491147,9.716156986542046,115.35482498584315,59.0,0.26871362332688037,0.0,13,14,14,15,17,18,120,120,120,120,120
GET,/admin/users?page=4&limit=20&is_active=true,18,0,16,16.4801668919002,12.668062990996987,23.191301996121183,7241.0,0.20153521749516026,0.0,16,17,18,18,22,23,23,23,23,23,23
GET,/admin/users?page=5&limit=20,84,0,16,17.26194170381253,12.712392024695873,111.85286199906841,7088.0,0.9404976816440812,0.0,16,17,17,18,20,21,25,110,110,110,110
GET,/admin/users?page=5&limit=20&is_active=false,21,0,14,13.697023909550072,10.080427018692717,23.143325001001358,59.0,0.2351244204110203,0.0,14,14,15,15,15,15,23,23,23,23,23
GET,/admin/users?page=5&limit=20&is_active=true,18,0,15,20.926429941836332,13.355811999645084,104.97432999545708,7086.0,0.20153521749516026,0.0,16,17,17,18,20,100,100,100,100,100,100
POST,/auth/login [admin],100,0,180,475.11064988328144,83.99522301624529,2211.9189470249694,313.0,1.1196400971953349,0.0,180,230,280,960,1700,1900,2000,2200,2200,2200,2200
POST,/auth/login [user],400,0,220,218.2200345878664,32.4523150047753,397.65404400532134,38.0,4.478560388781339,0.0,220,240,260,280,330,360,390,390,400,400,400
GET,/orders [admin list],883,0,22,25.96814841413575,14.113245997577906,245.90886099031195,16713.473386183465,9.886422058234807,0.0,22,24,25,26,30,48,100,140,250,250,250
GET,/products [init],5,0,14,50.16244139405899,8.438819000730291,199.74560299306177,11369.0,0.05598200485976674,0.0,14,17,17,200,200,200,200,200,200,200,200
GET,/products/<id>,4702,0,4,5.5874364982217095,1.7792540020309389,253.81115399068221,443.9270523181625,52.645477370124645,0.0,4,4,5,5,7,11,22,47,130,250,250
GET,/products?[filters],9437,0,4,6.102322553035228,1.8385770090389997,223.7261770060286,2782.2334428314084,105.66043597232374,0.0,4,5,5,6,9,13,20,50,130,220,220
,Aggregated,17584,0,5,15.607373447333707,1.7792540020309389,2211.9189470249694,2982.1489422202003,196.87751469082767,0.0,5,6,9,11,18,29,180,240,1200,2000,2200
