Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin/logs?limit=30,238,0,2500,2457.139392506293,458.78591999644414,5039.427140000043,7982.0,3.0801606588799766,0.0,2500,3000,3300,3500,3800,4000,4500,5000,5000,5000,5000
GET,/admin/stats,956,0,2300,2428.533552578515,461.9858079822734,6270.972685015295,2820.033472803347,12.372410041551502,0.0,2300,2800,3200,3500,3800,4700,5300,6200,6300,6300,6300
GET,/admin/users?page=1&limit=20,58,0,2300,2296.3475040867643,531.8288919806946,4490.046613995219,7119.0,0.7506273874581455,0.0,2500,2800,3000,3200,3500,3800,4200,4500,4500,4500,4500
GET,/admin/users?page=1&limit=20&is_active=false,13,0,1700,1827.5265896182436,470.7348680240102,3466.262478992576,7228.0,0.16824406960268778,0.0,1700,2000,2300,2500,3300,3500,3500,3500,3500,3500,3500
GET,/admin/users?page=1&limit=20&is_active=true,18,0,2500,2406.379697499991,736.5579179895576,3755.938137997873,7119.0,0.2329533271421831,0.0,2500,2800,3500,3500,3800,3800,3800,3800,3800,3800,3800
GET,/admin/users?page=2&limit=20,55,0,2300,2381.8632418702528,542.2048909822479,4718.887909984915,7205.0,0.7118018329344483,0.0,2300,2700,3500,3500,3800,4300,4500,4700,4700,4700,4700
GET,/admin/users?page=2&limit=20&is_active=false,21,0,2500,2253.766291619589,511.4378469879739,3767.9386190138757,59.0,0.27177888166588027,0.0,2500,3000,3000,3200,3500,3500,3800,3800,3800,3800,3800
GET,/admin/users?page=2&limit=20&is_active=true,23,0,2300,2490.372814697406,522.1874969720375,5246.1618760135025,7195.0,0.2976625846816784,0.0,2300,2700,3500,3500,4000,4200,5200,5200,5200,5200,5200
GET,/admin/users?page=3&limit=20,64,0,2500,2508.0780773450897,499.3993669922929,4742.963505006628,7150.0,0.8282784965055399,0.0,2500,3000,3300,3500,3500,3800,4300,4700,4700,4700,4700
GET,/admin/users?page=3&limit=20&is_active=false,19,0,3000,2860.149006737629,1000.0358310062438,3999.7993650031276,59.0,0.24589517865008215,0.0,3000,3500,3500,3500,3800,4000,4000,4000,4000,4000,4000
GET,/admin/users?page=3&limit=20&is_active=true,18,0,2500,2913.6318010536747,1222.793940018164,4719.117588974768,7097.0,0.2329533271421831,0.0,3000,3500,3700,3800,4400,4700,4700,4700,4700,4700,4700
GET,/admin/users?page=4&limit=20,70,0,2200,2415.8408641719557,495.5789200030267,5226.757377007743,7224.0,0.9059296055529342,0.0,2300,2500,3000,3500,4000,4300,4700,5200,5200,5200,5200
GET,/admin/users?page=4&limit=20&is_active=false,14,0,1800,1869.373393141099,519.4272910011932,4264.808884996455,59.0,0.18118592111058685,0.0,1800,2300,2500,2700,3800,4300,4300,4300,4300,4300,4300
GET,/admin/users?page=4&limit=20&is_active=true,11,0,3000,2725.6719397238076,526.774319994729,3968.915792007465,7241.0,0.14236036658688966,0.0,3000,3700,3800,3800,3800,4000,4000,4000,4000,4000,4000
GET,/admin/users?page=5&limit=20,69,0,2500,2585.548568173629,531.9826789782383,4520.0270370114595,7088.0,0.8929877540450352,0.0,2500,3000,3500,3500,3700,4200,4200,4500,4500,4500,4500
GET,/admin/users?page=5&limit=20&is_active=false,15,0,2300,2472.8798457285543,733.827451011166,3730.2666479954496,59.0,0.1941277726184859,0.0,2300,3200,3500,3700,3700,3700,3700,3700,3700,3700,3700
GET,/admin/users?page=5&limit=20&is_active=true,16,0,2500,2237.699066687128,527.188592008315,3730.165415996453,7086.0,0.20706962412638497,0.0,2500,2500,3000,3000,3700,3700,3700,3700,3700,3700,3700
POST,/auth/login [admin],291,0,12000,16717.092928666658,533.3952690125443,52998.89153701952,313.0,3.7660787887986267,0.0,12000,21000,28000,29000,39000,53000,53000,53000,53000,53000,53000
POST,/auth/login [user],1051,0,14000,18300.487337196762,255.2348239987623,57262.11679799599,38.0,13.601885934801913,0.0,14000,24000,30000,33000,44000,49000,55000,57000,57000,57000,57000
GET,/orders [admin list],720,0,2500,2422.9609134358016,458.8568010076415,5223.141764989123,16654.304166666665,9.318133085687323,0.0,2500,2800,3300,3500,3700,4100,4700,5000,5200,5200,5200
GET,/products [init],59,0,730,689.2780225104416,492.73001999245025,763.7057129759341,11369.0,0.7635692389660446,0.0,730,740,750,750,760,760,760,760,760,760,760
GET,/products/<id>,3078,0,2000,2112.07134559058,243.18542500259355,5223.822936997749,445.00487329434696,39.83501894131331,0.0,2000,2500,2700,3000,3500,3800,4000,4300,4500,5200,5200
GET,/products?[filters],6012,0,2000,2113.829456540879,242.31730899191462,5226.956553000491,2781.888223552894,77.80641126548916,0.0,2000,2500,2700,3000,3500,3800,4000,4300,5000,5200,5200
,Aggregated,12889,0,2200,3815.594610534564,242.31730899191462,57262.11679799599,2983.7039335867794,166.807524085311,0.0,2200,2700,3000,3500,4000,15000,34000,44000,55000,57000,57000
