Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin/logs?limit=30,375,0,22,453.58220786221017,12.610672012669966,8524.555092997616,7982.0,6.3263261275932905,0.0,22,53,81,99,930,3500,7400,7600,8500,8500,8500
GET,/admin/stats,1511,0,13,1027.8746417079806,5.886359984287992,11488.627945014741,2819.1508934480476,25.49087674344923,0.0,13,31,66,82,5900,9500,10000,11000,11000,11000,11000
GET,/admin/users?page=1&limit=20,104,0,20,385.7658881657139,12.528714025393128,8501.883399003418,7119.0,1.7545011127192058,0.0,20,24,54,68,170,2000,6900,8200,8500,8500,8500
GET,/admin/users?page=1&limit=20&is_active=false,30,0,21,323.0604925677956,12.820536008803174,2941.548521979712,7228.0,0.5061060902074632,0.0,51,67,140,200,1900,2800,2900,2900,2900,2900,2900
GET,/admin/users?page=1&limit=20&is_active=true,21,0,20,99.06134856975682,13.623510982142761,1309.8385460034478,7119.0,0.35427426314522426,0.0,20,31,61,66,110,150,1300,1300,1300,1300,1300
GET,/admin/users?page=2&limit=20,101,0,22,258.9366084268999,13.015537988394499,8468.848882999737,7205.0,1.7038905036984595,0.0,22,53,71,79,150,300,3100,7800,8500,8500,8500
GET,/admin/users?page=2&limit=20&is_active=false,20,0,16,34.316005201253574,11.034255003323779,117.77981001068838,59.0,0.3374040601383088,0.0,16,43,52,68,83,120,120,120,120,120,120
GET,/admin/users?page=2&limit=20&is_active=true,26,0,19,215.46233919462583,12.807421997422352,3544.7245680261403,7195.0,0.43862527817980146,0.0,19,70,80,85,220,900,3500,3500,3500,3500,3500
GET,/admin/users?page=3&limit=20,106,0,19,196.58521135702273,12.562465999508277,6238.487447000807,7150.0,1.7882415187330367,0.0,20,26,50,66,110,650,3200,4400,6200,6200,6200
GET,/admin/users?page=3&limit=20&is_active=false,28,0,23,282.8037527152836,11.152674007462338,5169.554249005159,59.0,0.47236568419363234,0.0,46,56,69,72,480,1300,5200,5200,5200,5200,5200
GET,/admin/users?page=3&limit=20&is_active=true,21,0,19,460.89810456864404,13.895536976633593,8887.225023005158,7097.0,0.35427426314522426,0.0,19,21,23,80,150,150,8900,8900,8900,8900,8900
GET,/admin/users?page=4&limit=20,108,0,18,442.4980113617494,12.140605016611516,8236.023984994972,7224.0,1.8219819247468676,0.0,18,26,66,80,370,3100,7100,8100,8200,8200,8200
GET,/admin/users?page=4&limit=20&is_active=false,18,0,15,93.13241733535607,10.80711800022982,1312.0423749787733,59.0,0.30366365412447793,0.0,15,17,33,36,72,1300,1300,1300,1300,1300,1300
GET,/admin/users?page=4&limit=20&is_active=true,23,0,22,381.65508869924054,13.19407598930411,7185.812167008407,7241.0,0.38801466915905514,0.0,22,50,86,95,210,700,7200,7200,7200,7200,7200
GET,/admin/users?page=5&limit=20,128,0,20,449.4158073816834,12.364127003820613,9191.97161399643,7088.0,2.1593859848851764,0.0,20,25,70,94,990,2500,8000,8400,9200,9200,9200
GET,/admin/users?page=5&limit=20&is_active=false,21,0,30,234.8119900963779,11.804813984781504,3982.33485801029,59.0,0.35427426314522426,0.0,30,38,77,85,180,190,4000,4000,4000,4000,4000
GET,/admin/users?page=5&limit=20&is_active=true,24,0,21,39.74107745792329,14.398557017557323,183.3613310009241,7086.0,0.4048848721659706,0.0,21,22,51,58,120,120,180,180,180,180,180
POST,/auth/login [admin],300,0,95,129.45339009330687,43.93091899692081,967.2702930110972,313.0,5.061060902074632,0.0,97,110,120,120,170,340,760,890,970,970,970
POST,/auth/login [user],1200,0,120,131.4667615832635,46.70450501726009,468.8107759866398,38.0,20.24424360829853,0.0,120,130,140,150,180,260,430,450,470,470,470
GET,/orders [admin list],1115,0,28,448.3312414139206,14.572826999938115,9497.785154992016,16665.85470852018,18.810276352710716,0.0,28,41,75,93,240,4200,7100,7600,9400,9500,9500
GET,/products [init],11,0,25,29.280245084506035,10.396864003269002,98.32332099904306,11369.0,0.18557223307606985,0.0,25,32,32,32,34,98,98,98,98,98,98
GET,/products/<id>,7262,0,6,35.62859849095949,1.7169260245282203,9284.525205992395,443.6068576149821,122.51141423621993,0.0,6,9,12,16,46,75,110,160,7200,9300,9300
GET,/products?[filters],14180,0,6,41.46052037371851,1.8601420160848647,9630.471946002217,2799.732369534556,239.21947863806096,0.0,6,9,13,17,49,76,130,170,7500,9500,9600
,Aggregated,26733,0,8,131.33905318525527,1.7169260245282203,11488.627945014741,2767.3390565967156,450.9911369838705,0.0,8,14,25,38,89,140,390,5700,10000,11000,11000
