Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin/logs?limit=30,238,0,1700,1356.0261408987449,12.81686098081991,3250.6761899858247,7982.0,3.577808649711104,0.0,1700,2000,2000,2200,2300,2700,3000,3200,3300,3300,3300
GET,/admin/stats,975,0,2000,1684.7015162554378,5.722675996366888,5220.681060978677,2819.937435897436,14.656989216253473,0.0,2000,2000,2200,2300,2700,3300,4700,4800,5200,5200,5200
GET,/admin/users?page=1&limit=20,70,0,1700,1448.0016562996232,13.378117000684142,2756.8173070030753,7119.0,1.0522966616797365,0.0,1700,2000,2200,2200,2300,2500,2700,2800,2800,2800,2800
GET,/admin/users?page=1&limit=20&is_active=false,15,0,2000,1903.1576050018582,133.7122319964692,2496.0640640056226,7228.0,0.22549214178851495,0.0,2000,2000,2200,2200,2300,2500,2500,2500,2500,2500,2500
GET,/admin/users?page=1&limit=20&is_active=true,9,0,730,969.8250485558269,13.231114018708467,3221.268469002098,7119.0,0.13529528507310898,0.0,730,1300,1300,2000,3200,3200,3200,3200,3200,3200,3200
GET,/admin/users?page=2&limit=20,65,0,1700,1349.283483043725,11.55511598335579,3269.119795993902,7205.0,0.9771326144168981,0.0,1700,1800,2000,2000,2200,2300,2800,3300,3300,3300,3300
GET,/admin/users?page=2&limit=20&is_active=false,20,0,2000,1493.0271585981245,10.028933000285178,2717.296949995216,59.0,0.3006561890513533,0.0,2000,2200,2300,2300,2500,2700,2700,2700,2700,2700,2700
GET,/admin/users?page=2&limit=20&is_active=true,15,0,2000,1661.5165279324476,30.326606007292867,2480.283834011061,7195.0,0.22549214178851495,0.0,2000,2000,2200,2200,2200,2500,2500,2500,2500,2500,2500
GET,/admin/users?page=3&limit=20,71,0,1800,1414.1979550661579,12.62991499970667,3007.3500649887137,7150.0,1.0673294711323043,0.0,1800,2000,2000,2200,2300,2500,2700,3000,3000,3000,3000
GET,/admin/users?page=3&limit=20&is_active=false,8,0,2000,1624.567860748357,11.122071999125183,2747.1147479955107,59.0,0.1202624756205413,0.0,2000,2000,2500,2500,2700,2700,2700,2700,2700,2700,2700
GET,/admin/users?page=3&limit=20&is_active=true,11,0,1700,1775.5801923631225,14.788491011131555,3278.562575986143,7097.0,0.1653609039782443,0.0,1700,2000,2000,2000,2500,3300,3300,3300,3300,3300,3300
GET,/admin/users?page=4&limit=20,68,0,1900,1455.3877495589618,13.107975013554096,3021.4243790251203,7224.0,1.022231042774601,0.0,2000,2000,2000,2200,2300,2500,2800,3000,3000,3000,3000
GET,/admin/users?page=4&limit=20&is_active=false,11,0,2000,1986.857640276536,1495.6501220003702,2773.836067994125,59.0,0.1653609039782443,0.0,2000,2000,2200,2200,2200,2800,2800,2800,2800,2800,2800
GET,/admin/users?page=4&limit=20&is_active=true,15,0,1700,1358.4861644000437,14.356889005284756,3530.8131669880822,7241.0,0.22549214178851495,0.0,1700,1800,2000,2500,3000,3500,3500,3500,3500,3500,3500
GET,/admin/users?page=5&limit=20,71,0,1700,1323.8018811405734,12.693466997006908,3219.393375009531,7088.0,1.0673294711323043,0.0,1700,2000,2000,2000,2300,2500,2500,3200,3200,3200,3200
GET,/admin/users?page=5&limit=20&is_active=false,20,0,1500,1165.906893252395,12.370773998554796,2761.6279189824127,59.0,0.3006561890513533,0.0,1500,2000,2000,2000,2500,2800,2800,2800,2800,2800,2800
GET,/admin/users?page=5&limit=20&is_active=true,17,0,2000,1508.993738116902,13.363953999942169,2959.7837299806997,7086.0,0.25555776069365027,0.0,2000,2000,2200,2300,2500,3000,3000,3000,3000,3000,3000
POST,/auth/login [admin],200,0,290,309.4110315894068,178.80829898058437,504.4459050113801,313.0,3.0065618905135327,0.0,290,330,350,370,420,460,480,500,500,500,500
POST,/auth/login [user],800,0,390,373.322736146838,45.6475589890033,631.8905539810658,38.0,12.026247562054131,0.0,390,430,460,480,530,560,590,600,630,630,630
GET,/orders [admin list],779,0,1800,1465.173901721434,14.418238017242402,3531.9848750077654,16721.242618741977,11.71055856355021,0.0,1800,2000,2200,2200,2500,2500,2800,3200,3500,3500,3500
GET,/products [init],20,0,72,78.78003954829182,44.47714099660516,159.75522599183023,11369.0,0.3006561890513533,0.0,72,89,91,92,94,160,160,160,160,160,160
GET,/products/<id>,3594,0,1500,1223.1185685224202,1.6008550010155886,3299.543055007234,443.4143016138008,54.027917172528184,0.0,1500,1700,2000,2000,2200,2500,2700,2800,3300,3300,3300
GET,/products?[filters],7739,0,1500,1229.8294103690357,1.870892010629177,3498.9400889899116,2797.9925054916657,116.33891235342115,0.0,1500,1700,2000,2000,2200,2500,2700,3000,3300,3500,3500
,Aggregated,14831,0,1500,1219.1060123169282,1.6008550010155886,5220.681060978677,2987.1555525588296,222.95159699103104,0.0,1500,1800,2000,2000,2300,2500,2800,3200,4800,5000,5200
