Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782138628,500,,Aggregated,202.600000,0.000000,6,16,30,60,110,140,170,180,350,410,410,2844,0,6,31.11915450300879,2.0909140002913773,410.4062569967937,2699.3663853727144
1782138629,500,,Aggregated,204.600000,0.000000,6,15,26,51,100,140,170,180,240,410,410,3051,0,6,29.47578474848587,2.0909140002913773,410.4062569967937,2737.091117666339
1782138630,500,,Aggregated,203.600000,0.000000,5,14,23,43,100,140,170,180,240,410,410,3230,0,5,28.17259723764459,2.0909140002913773,410.4062569967937,2759.6092879256967
1782138631,500,,Aggregated,205.700000,0.000000,5,13,21,34,98,130,160,180,240,410,410,3445,0,5,26.823004558635134,2.0909140002913773,410.4062569967937,2784.177358490566
1782138632,500,,Aggregated,201.400000,0.000000,5,13,19,28,95,130,160,180,240,410,410,3634,0,5,25.7413352059964,2.0909140002913773,410.4062569967937,2799.535773252614
1782138633,500,,Aggregated,199.100000,0.000000,5,12,18,26,92,130,160,170,240,410,410,3833,0,5,24.819795328880396,2.0909140002913773,410.4062569967937,2833.437777198017
1782138634,500,,Aggregated,192.100000,0.000000,5,11,17,25,90,120,160,170,230,410,410,4020,0,5,23.965019841158046,2.0909140002913773,410.4062569967937,2840.8427860696515
1782138635,500,,Aggregated,192.000000,0.000000,5,11,17,23,87,120,160,170,230,410,410,4209,0,5,23.179796518758824,2.0909140002913773,410.4062569967937,2854.8759800427656
1782138636,500,,Aggregated,192.600000,0.000000,5,10,16,22,83,120,160,170,230,410,410,4395,0,5,22.47748486147383,2.041084022494033,410.4062569967937,2882.1865756541524
1782138637,500,,Aggregated,192.200000,0.000000,5,10,16,20,80,120,160,170,230,410,410,4591,0,5,21.7624700830344,2.041084022494033,410.4062569967937,2886.9984752777173
1782138638,500,,Aggregated,189.900000,0.000000,5,9,15,19,76,120,160,170,230,410,410,4796,0,5,21.095579094299598,2.041084022494033,410.4062569967937,2901.018974145121
1782138639,500,,Aggregated,191.900000,0.000000,5,9,15,18,74,110,150,170,230,410,410,4986,0,5,20.533382247917356,1.805009989766404,410.4062569967937,2896.1291616526273
1782138640,500,,Aggregated,194.600000,0.000000,5,8,14,18,70,110,150,170,230,410,410,5192,0,5,19.945249352545407,1.805009989766404,410.4062569967937,2897.7966101694915
1782138641,500,,Aggregated,193.100000,0.000000,5,8,14,17,67,110,150,170,230,410,410,5391,0,5,19.45278625219786,1.805009989766404,410.4062569967937,2907.9656835466517
1782138642,500,,Aggregated,195.200000,0.000000,5,8,14,17,62,110,150,170,230,410,410,5586,0,5,18.973879691138468,1.805009989766404,410.4062569967937,2914.376834944504
1782138643,500,,Aggregated,193.600000,0.000000,5,7,13,17,59,110,150,170,230,410,410,5782,0,5,18.59661523533878,1.805009989766404,410.4062569967937,2922.9441369768247
1782138644,500,,Aggregated,194.800000,0.000000,5,7,13,16,55,110,150,170,230,410,410,5966,0,5,18.215060738937865,1.805009989766404,410.4062569967937,2924.986255447536
1782138645,500,,Aggregated,194.700000,0.000000,5,7,12,16,51,100,150,170,230,410,410,6164,0,5,17.835773543071237,1.805009989766404,410.4062569967937,2936.208630759247
1782138646,500,,Aggregated,194.000000,0.000000,5,7,12,16,47,100,150,170,230,410,410,6354,0,5,17.535479365053433,1.805009989766404,410.4062569967937,2958.476078061064
1782138647,500,,Aggregated,194.900000,0.000000,5,7,12,16,42,100,140,170,230,410,410,6557,0,5,17.19022038287457,1.805009989766404,410.4062569967937,2956.455848711301
1782138648,500,,Aggregated,195.600000,0.000000,5,7,12,15,38,100,140,160,230,410,410,6721,0,5,16.92591739824845,1.805009989766404,410.4062569967937,2957.7912513018896
1782138649,500,,Aggregated,196.300000,0.000000,5,7,12,15,35,98,140,160,230,410,410,6908,0,5,16.639711096336537,1.805009989766404,410.4062569967937,2960.19209612044
1782138650,500,,Aggregated,192.400000,0.000000,5,7,11,15,32,97,140,160,220,410,410,7100,0,5,16.359186378114163,1.805009989766404,410.4062569967937,2959.3028169014083
1782138651,500,,Aggregated,191.200000,0.000000,4,6,11,15,29,95,140,160,220,410,410,7301,0,4,16.083637197738295,1.805009989766404,410.4062569967937,2967.1229968497464
1782138652,500,,Aggregated,190.800000,0.000000,4,6,11,15,28,94,140,160,220,410,410,7508,0,4,15.803939172450168,1.805009989766404,410.4062569967937,2978.13905167821
1782138653,500,,Aggregated,191.700000,0.000000,4,6,11,14,27,92,140,160,220,410,410,7724,0,4,15.539359743945019,1.805009989766404,410.4062569967937,2986.658855515277
1782138654,500,,Aggregated,191.800000,0.000000,4,6,11,14,26,91,140,160,220,410,410,7905,0,4,15.307279750075931,1.805009989766404,410.4062569967937,2981.352308665402
1782138655,500,,Aggregated,192.900000,0.000000,4,6,10,14,26,90,140,160,220,410,410,8098,0,4,15.076929224410298,1.805009989766404,410.4062569967937,2975.792541368239
1782138656,500,,Aggregated,193.300000,0.000000,4,6,10,14,25,88,130,160,220,410,410,8292,0,4,14.873139870652954,1.7919059901032597,410.4062569967937,2982.6037144235406
1782138657,500,,Aggregated,193.600000,0.000000,4,6,10,14,25,87,130,160,220,410,410,8482,0,4,14.678490071886614,1.7919059901032597,410.4062569967937,2987.6708323508606
1782138658,500,,Aggregated,193.400000,0.000000,4,6,10,14,25,85,130,160,220,410,410,8680,0,4,14.466299749971856,1.7919059901032597,410.4062569967937,2980.686520737327
1782138659,500,,Aggregated,191.600000,0.000000,4,6,10,14,24,83,130,160,220,410,410,8856,0,4,14.333219641784813,1.7919059901032597,410.4062569967937,2985.717253839205
1782138660,500,,Aggregated,195.500000,0.000000,4,6,10,13,24,81,130,160,220,410,410,9072,0,4,14.137870088686537,1.7919059901032597,410.4062569967937,2987.893738977072
1782138661,500,,Aggregated,194.800000,0.000000,4,6,10,13,24,80,130,160,220,410,410,9250,0,4,13.98811675335998,1.7919059901032597,410.4062569967937,2991.5006486486486
1782138662,500,,Aggregated,196.500000,0.000000,4,6,9,13,23,78,130,160,220,410,410,9460,0,4,13.802620903341479,1.7919059901032597,410.4062569967937,2987.42600422833
1782138663,500,,Aggregated,193.700000,0.000000,4,6,9,13,23,76,130,160,220,410,410,9644,0,4,13.662435474354986,1.7919059901032597,410.4062569967937,3005.1828079635006
1782138664,500,,Aggregated,194.300000,0.000000,4,6,9,13,23,75,130,160,220,410,410,9848,0,4,13.491634282267503,1.7919059901032597,410.4062569967937,3003.3038180341186
1782138665,500,,Aggregated,192.400000,0.000000,4,6,9,13,23,74,130,150,220,400,410,10045,0,4,13.34067325431039,1.7919059901032597,410.4062569967937,3000.214235938278
1782138666,500,,Aggregated,194.000000,0.000000,4,6,9,12,22,73,120,150,220,400,410,10245,0,4,13.222419899816636,1.7919059901032597,410.4062569967937,3009.6952659834064
1782138667,500,,Aggregated,193.100000,0.000000,4,6,9,12,22,71,120,150,220,400,410,10443,0,4,13.084364257771446,1.7919059901032597,410.4062569967937,3012.719716556545
