Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin/logs?limit=30,210,0,8,17.531982957147346,4.001410999990185,967.5793420000218,7944.233333333334,3.552773010336798,0.0,8,8,9,9,9,11,32,460,970,970,970
GET,/admin/stats,724,0,4,30.599060100821518,2.3387159999401774,1203.773680999916,2815.033149171271,12.248607902304009,0.0,4,4,5,5,5,7,830,950,1200,1200,1200
GET,/admin/users?page=1&limit=20,46,0,7,26.47439315216329,5.916761999969822,859.5000679999885,7119.0,0.7782264689309176,0.0,8,8,8,8,9,14,860,860,860,860,860
GET,/admin/users?page=1&limit=20&is_active=false,15,0,7,8.066005733333744,6.628078999938225,12.470365000126549,7228.0,0.2537695007383427,0.0,7,8,9,9,10,12,12,12,12,12,12
GET,/admin/users?page=1&limit=20&is_active=true,10,0,8,121.86128919994417,6.472730999803389,1120.3413819999923,7119.0,0.16917966715889515,0.0,8,10,10,34,1100,1100,1100,1100,1100,1100,1100
GET,/admin/users?page=2&limit=20,51,0,8,17.724640294108767,5.961879000096815,512.5023110000484,7205.0,0.8628163025103652,0.0,8,8,8,8,9,12,15,510,510,510,510
GET,/admin/users?page=2&limit=20&is_active=false,11,0,6,7.2078429091106955,5.768231000047308,13.331337999943571,59.0,0.18609763387478465,0.0,6,7,7,7,8,13,13,13,13,13,13
GET,/admin/users?page=2&limit=20&is_active=true,16,0,7,76.72597556249627,6.836727999939285,1113.7397710000414,7195.0,0.2706874674542322,0.0,8,8,8,8,9,1100,1100,1100,1100,1100,1100
GET,/admin/users?page=3&limit=20,60,0,7,28.420815033325653,5.963947000054759,746.3880289999452,7150.0,1.0150780029533708,0.0,7,8,8,8,9,12,520,750,750,750,750
GET,/admin/users?page=3&limit=20&is_active=false,11,0,7,6.535359272768139,5.489437000051112,7.38794200015036,59.0,0.18609763387478465,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/admin/users?page=3&limit=20&is_active=true,12,0,7,11.068452916655739,6.492631000128313,49.36918699991111,7097.0,0.20301560059067417,0.0,7,8,9,9,9,49,49,49,49,49,49
GET,/admin/users?page=4&limit=20,51,0,8,22.001451137244285,5.800896000209832,437.66992300004404,7224.0,0.8628163025103652,0.0,8,8,8,8,10,11,300,440,440,440,440
GET,/admin/users?page=4&limit=20&is_active=false,11,0,7,8.058770999985592,5.566084999827581,17.990999000062402,59.0,0.18609763387478465,0.0,7,7,7,7,13,18,18,18,18,18,18
GET,/admin/users?page=4&limit=20&is_active=true,12,0,8,7.9805079166798505,6.848350000041137,11.119215000007898,7241.0,0.20301560059067417,0.0,8,8,9,9,9,11,11,11,11,11,11
GET,/admin/users?page=5&limit=20,63,0,8,16.50417488888757,5.749355999796535,566.9862020000664,7088.0,1.0658319031010395,0.0,8,8,8,8,8,9,15,570,570,570,570
GET,/admin/users?page=5&limit=20&is_active=false,14,0,7,9.448545999971104,5.306715999950029,44.11715800006277,59.0,0.2368515340224532,0.0,7,7,8,8,9,44,44,44,44,44,44
GET,/admin/users?page=5&limit=20&is_active=true,8,0,7,11.139037499987126,6.897891999983585,32.22059300003366,7086.0,0.1353437337271161,0.0,8,9,12,12,32,32,32,32,32,32,32
POST,/auth/login [admin],100,0,3100,3265.386656890002,2857.5270039999623,4362.082576000034,313.0,1.6917966715889514,0.0,3100,3200,3400,3700,4100,4300,4400,4400,4400,4400,4400
POST,/auth/login [user],400,0,610,1694.3609465899976,60.12866200001099,4273.19984199994,38.0,6.767186686355806,0.0,610,3000,3100,3200,3900,4000,4200,4300,4300,4300,4300
GET,/orders [admin list],563,0,11,20.97092210302055,6.773558000077173,1243.2317699999658,16720.380106571934,9.524815261045797,0.0,11,12,13,13,14,18,55,360,1200,1200,1200
GET,/products [init],24,0,37,45.326318666662736,29.3776409999964,160.40957899997466,11369.0,0.40603120118134833,0.0,38,42,47,49,60,60,160,160,160,160,160
GET,/products/<id>,3076,0,2,25.519807489598,0.7253080000282353,3550.359292000053,443.29356306892066,52.03966561807615,0.0,2,2,2,2,3,4,7,500,3100,3600,3600
GET,/products?[filters],6055,0,2,15.558124636828605,0.7098700000369718,3623.3756210000365,2847.7937241948803,102.43828846471101,0.0,2,2,2,2,3,6,8,29,2900,3600,3600
,Aggregated,11543,0,2,106.12164931118373,0.7098700000369718,4362.082576000034,2989.812786970458,195.28408980151266,0.0,2,2,4,5,9,190,3000,3200,4300,4400,4400
