Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin/logs?limit=30,136,0,8,9.879989147059538,6.2208099999452315,191.91382099995735,7982.0,2.3015201062599804,0.0,8,8,9,9,10,11,23,27,190,190,190
GET,/admin/stats,620,0,4,13.497396001614076,2.393637999944076,1522.2524399999884,2817.0,10.492224013832264,0.0,4,4,5,5,5,6,9,280,1500,1500,1500
GET,/admin/users?page=1&limit=20,47,0,7,7.813959744678269,5.544785999973101,17.232659999990574,7119.0,0.7953782720163167,0.0,7,8,8,8,10,10,17,17,17,17,17
GET,/admin/users?page=1&limit=20&is_active=false,13,0,8,7.86187146154414,6.420415999969009,11.712253000041528,7228.0,0.21999824545132166,0.0,8,8,8,8,10,12,12,12,12,12,12
GET,/admin/users?page=1&limit=20&is_active=true,4,0,6.378695999956108,7.356450250000535,6.378695999956108,9.088157000064712,7119.0,0.06769176783117589,0.0,8,8,9,9,9,9,9,9,9,9,9
GET,/admin/users?page=2&limit=20,49,0,8,9.954871326522616,6.305454999960602,120.11698000003435,7205.0,0.8292241559319047,0.0,8,8,8,8,9,9,120,120,120,120,120
GET,/admin/users?page=2&limit=20&is_active=false,11,0,6,6.498360909104535,5.51149099999293,8.9260209999793,59.0,0.18615236153573372,0.0,6,7,7,7,7,9,9,9,9,9,9
GET,/admin/users?page=2&limit=20&is_active=true,8,0,7,7.895945625008949,6.95585599999049,10.005688999967788,7195.0,0.13538353566235178,0.0,7,9,9,9,10,10,10,10,10,10,10
GET,/admin/users?page=3&limit=20,46,0,8,7.629824413037983,6.291796999903454,10.059824999984812,7150.0,0.7784553300585227,0.0,8,8,8,8,8,9,10,10,10,10,10
GET,/admin/users?page=3&limit=20&is_active=false,7,0,7,7.3632205714570125,6.741990000023179,9.056155000052968,59.0,0.11846059370455782,0.0,7,7,7,7,9,9,9,9,9,9,9
GET,/admin/users?page=3&limit=20&is_active=true,6,0,7,7.330522833323509,6.2658670000246275,8.581201999959376,7097.0,0.10153765174676384,0.0,8,8,8,8,9,9,9,9,9,9,9
GET,/admin/users?page=4&limit=20,40,0,7,14.809520100001805,5.442167999945013,307.05798500002857,7224.0,0.676917678311759,0.0,7,8,8,8,9,11,310,310,310,310,310
GET,/admin/users?page=4&limit=20&is_active=false,10,0,6,6.636623999997937,5.526883000015914,7.767693000005238,59.0,0.16922941957793974,0.0,7,7,8,8,8,8,8,8,8,8,8
GET,/admin/users?page=4&limit=20&is_active=true,11,0,8,7.483025454555238,6.6163280000637315,8.480228000053103,7241.0,0.18615236153573372,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/admin/users?page=5&limit=20,38,0,7,7.677801578944055,6.258022999986679,11.065657000017382,7088.0,0.643071794396171,0.0,7,8,8,9,10,10,11,11,11,11,11
GET,/admin/users?page=5&limit=20&is_active=false,12,0,7,6.439036750000089,5.148968000071363,7.652419999999438,59.0,0.20307530349352768,0.0,7,7,7,7,7,8,8,8,8,8,8
GET,/admin/users?page=5&limit=20&is_active=true,9,0,7,7.876388000024942,6.831727000076171,11.79347200002212,7086.0,0.15230647762014576,0.0,7,8,8,8,12,12,12,12,12,12,12
POST,/auth/login [admin],80,0,2100,2141.3660124750068,1381.1997770000062,2838.3223109999562,313.0,1.353835356623518,0.0,2100,2300,2500,2500,2600,2800,2800,2800,2800,2800,2800
POST,/auth/login [user],320,0,210,487.1954425499992,37.242781000031755,2489.5313769999348,38.0,5.415341426494072,0.0,210,260,400,540,1700,2000,2500,2500,2500,2500,2500
GET,/orders [admin list],476,0,11,20.05541596428505,6.74725099997886,1216.987582999991,16719.33823529412,8.055320371909932,0.0,11,12,13,13,14,17,29,340,1200,1200,1200
GET,/products [init],27,0,43,48.21766211111262,20.86375900000803,100.80667499994433,11369.0,0.4569194328604373,0.0,43,60,64,64,68,70,100,100,100,100,100
GET,/products/<id>,2550,0,2,9.116621914117434,0.7192970000460264,2316.2162679999483,443.75450980392156,43.153501992374636,0.0,2,2,2,2,3,4,8,37,1900,2300,2300
GET,/products?[filters],5030,0,2,6.039037994831569,0.7337849999657919,1925.3338089999943,2806.2312127236582,85.12239804770368,0.0,2,2,2,2,3,7,13,43,1400,1900,1900
,Aggregated,9550,0,2,42.318815007225666,0.7192970000460264,2838.3223109999562,2965.946178010471,161.61409569693245,0.0,2,2,4,5,10,60,380,1800,2600,2800,2800
