Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin/logs?limit=30,26,0,8,7.823788076927065,6.425420000027771,10.379849999935686,7982.0,0.44001830831557864,0.0,8,8,8,8,8,9,10,10,10,10,10
GET,/admin/stats,163,0,4,5.766726300605137,2.584377000061977,88.35123300002579,2815.01226993865,2.758576317516897,0.0,4,5,5,5,5,6,8,85,88,88,88
GET,/admin/users?page=1&limit=20,12,0,8,7.542794333337118,6.549624999934167,8.915192000017669,7119.0,0.2030853730687286,0.0,8,8,8,8,8,9,9,9,9,9,9
GET,/admin/users?page=1&limit=20&is_active=false,1,0,6.788385000049857,6.788385000049857,6.788385000049857,6.788385000049857,7228.0,0.016923781089060716,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/admin/users?page=1&limit=20&is_active=true,3,0,8,7.82197366663695,7.0465850000118735,8.411286999944423,7119.0,0.05077134326718215,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/admin/users?page=2&limit=20,19,0,8,7.788605999992701,6.729448999976739,8.935830000041278,7205.0,0.32155184069215365,0.0,8,8,8,8,9,9,9,9,9,9,9
GET,/admin/users?page=2&limit=20&is_active=false,3,0,7,6.61989133334373,5.2867250000190324,7.836236999992252,59.0,0.05077134326718215,0.0,7,7,8,8,8,8,8,8,8,8,8
GET,/admin/users?page=2&limit=20&is_active=true,1,0,6.890377999980046,6.890377999980046,6.890377999980046,6.890377999980046,7195.0,0.016923781089060716,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/admin/users?page=3&limit=20,8,0,7.1187440000812785,8.056968125032427,7.1187440000812785,11.741097000026457,7150.0,0.13539024871248573,0.0,8,8,8,8,12,12,12,12,12,12,12
GET,/admin/users?page=3&limit=20&is_active=false,3,0,7,6.879398000023684,6.547101000023758,7.116524000025493,59.0,0.05077134326718215,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/admin/users?page=3&limit=20&is_active=true,2,0,7.260588999997708,7.544334499982597,7.260588999997708,7.8280799999674855,7097.0,0.03384756217812143,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/admin/users?page=4&limit=20,10,0,7,7.358529600026031,6.5035879999868484,8.962876999930813,7224.0,0.16923781089060716,0.0,7,7,8,8,9,9,9,9,9,9,9
GET,/admin/users?page=4&limit=20&is_active=false,1,0,7.03270999997585,7.03270999997585,7.03270999997585,7.03270999997585,59.0,0.016923781089060716,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/admin/users?page=4&limit=20&is_active=true,3,0,7.010837000052561,7.505417333353155,7.010837000052561,8.389956999963033,7241.0,0.05077134326718215,0.0,7,7,8,8,8,8,8,8,8,8,8
GET,/admin/users?page=5&limit=20,13,0,8,7.459235076916789,6.267172999969262,8.157844999914232,7088.0,0.22000915415778932,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/admin/users?page=5&limit=20&is_active=false,3,0,6.815047000031882,6.6856453333533254,6.463485000040237,6.815047000031882,59.0,0.05077134326718215,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/admin/users?page=5&limit=20&is_active=true,4,0,8,8.359740250000414,7.476161999989017,8.923330000015994,7086.0,0.06769512435624286,0.0,9,9,9,9,9,9,9,9,9,9,9
POST,/auth/login [admin],20,0,210,213.60838200000103,204.51777599998877,237.81971900007193,313.0,0.3384756217812143,0.0,210,210,220,220,230,240,240,240,240,240,240
POST,/auth/login [user],80,0,13,12.956949824992137,7.187097000041831,21.773708999944574,38.0,1.3539024871248573,0.0,13,14,15,16,18,19,22,22,22,22,22
GET,/orders [admin list],88,0,11,11.2620220909127,6.993654999973842,28.982659000007516,16714.284090909092,1.4892927358373431,0.0,12,12,12,13,13,14,21,29,29,29,29
GET,/products [init],8,0,18,19.01834387503243,15.766233000022112,22.883689000082086,11369.0,0.13539024871248573,0.0,19,19,22,22,23,23,23,23,23,23,23
GET,/products/<id>,607,0,2,2.5365291383826083,0.8312769999747616,18.146999999999025,444.0,10.272735121059855,0.0,2,2,2,3,5,6,7,8,18,18,18
GET,/products?[filters],1177,0,2,2.872088153781341,0.8738400000538604,17.78956000009657,2812.377230246389,19.919290341824464,0.0,2,2,2,3,7,8,8,9,15,18,18
,Aggregated,2255,0,2,5.838017013302909,0.8312769999747616,237.81971900007193,2821.1538802660752,38.16312635583191,0.0,2,3,5,7,8,12,17,77,230,240,240
