Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin/logs?limit=30,339,0,66,497.6607030295143,42.70515200187219,8819.958460000635,7982.0,5.518285716374805,0.0,66,82,110,120,1400,4200,5300,6800,8800,8800,8800
GET,/admin/stats,1344,0,52,578.1220093213801,33.78284600330517,13676.825071001076,2815.061011904762,21.87780531801693,0.0,52,65,87,120,2700,3900,5200,6300,11000,14000,14000
GET,/admin/users?page=1&limit=20,98,0,62,490.39093452038475,42.19166899929405,9264.95799300028,7119.0,1.5952566377720676,0.0,64,78,89,110,1700,3800,5300,9300,9300,9300,9300
GET,/admin/users?page=1&limit=20&is_active=false,19,0,57,66.65390300009963,42.997537999326596,117.2412109990546,7228.0,0.3092844501802988,0.0,57,69,78,83,100,120,120,120,120,120,120
GET,/admin/users?page=1&limit=20&is_active=true,20,0,58,381.4566996992653,43.55057100110571,6454.204260997358,7119.0,0.3255625791371567,0.0,58,67,71,86,94,6500,6500,6500,6500,6500,6500
GET,/admin/users?page=2&limit=20,74,0,63,613.7198872702602,43.20572200231254,8739.798435999546,7205.0,1.2045815428074798,0.0,63,78,89,110,1200,5000,7000,8700,8700,8700,8700
GET,/admin/users?page=2&limit=20&is_active=false,17,0,46,196.91928923566593,39.955039999767905,2449.2141000009724,59.0,0.2767281922665832,0.0,46,58,61,89,100,2400,2400,2400,2400,2400,2400
GET,/admin/users?page=2&limit=20&is_active=true,19,0,89,741.8712012622564,43.61154700018233,9347.18770299878,7195.0,0.3092844501802988,0.0,89,100,140,150,3300,9300,9300,9300,9300,9300,9300
GET,/admin/users?page=3&limit=20,90,0,63,508.666189011112,43.6603730013303,9129.076593999343,7150.0,1.465031606117205,0.0,63,82,93,110,1200,3400,7000,9100,9100,9100,9100
GET,/admin/users?page=3&limit=20&is_active=false,12,0,60,218.13867725055994,42.788038997969124,1919.2686329988646,59.0,0.195337547482294,0.0,60,60,100,100,110,1900,1900,1900,1900,1900,1900
GET,/admin/users?page=3&limit=20&is_active=true,19,0,86,191.38437205267684,46.093406999716535,1918.0176339978061,7097.0,0.3092844501802988,0.0,86,110,120,150,280,1900,1900,1900,1900,1900,1900
GET,/admin/users?page=4&limit=20,100,0,60,628.8014211898553,41.92150699964259,9051.683792000404,7224.0,1.6278128956857834,0.0,61,85,130,280,3200,3600,4900,9100,9100,9100,9100
GET,/admin/users?page=4&limit=20&is_active=false,21,0,54,207.8133226187631,42.35964300096384,3222.7994439999748,59.0,0.3418407080940145,0.0,54,63,65,65,79,87,3200,3200,3200,3200,3200
GET,/admin/users?page=4&limit=20&is_active=true,21,0,55,604.8151924279366,43.800397997983964,4761.638947999018,7241.0,0.3418407080940145,0.0,55,65,80,160,2800,3900,4800,4800,4800,4800,4800
GET,/admin/users?page=5&limit=20,98,0,62,573.9701121529666,41.73851400264539,6536.599972998374,7088.0,1.5952566377720676,0.0,63,83,96,130,2400,5200,6400,6500,6500,6500,6500
GET,/admin/users?page=5&limit=20&is_active=false,29,0,55,71.20121689651317,40.51365100167459,173.00245799924596,59.0,0.47206573974887717,0.0,55,78,86,110,110,170,170,170,170,170,170
GET,/admin/users?page=5&limit=20&is_active=true,21,0,63,533.4852263334878,45.85831299846177,5775.027905998286,7086.0,0.3418407080940145,0.0,63,79,110,120,930,3300,5800,5800,5800,5800,5800
POST,/auth/login [admin],200,0,260,286.5198033851084,141.0475740012771,651.5896270029771,313.0,3.2556257913715667,0.0,260,310,340,360,460,500,620,640,650,650,650
POST,/auth/login [user],800,0,450,434.2413272437037,113.21516299722134,1088.8183759998356,38.0,13.022503165486267,0.0,450,510,560,580,630,670,730,850,1100,1100,1100
GET,/orders [admin list],966,0,130,678.6015559016798,68.07324500186951,14621.612148999702,16697.353002070395,15.724672572324668,0.0,130,160,190,250,1700,4700,7200,8600,15000,15000,15000
GET,/products/<id>,5307,0,43,363.91433405410623,28.541275998577476,9251.232859001902,444.3789334840776,86.38803037404452,0.0,43,51,61,71,290,3300,4900,5300,6900,9300,9300
GET,/products?[filters],10689,0,44,415.85035694499754,28.434938001737464,10752.648541998497,2814.589578070914,173.99692041985338,0.0,44,52,62,73,610,3600,5100,5800,9000,10000,11000
,Aggregated,20303,0,48,428.68322926893086,28.434938001737464,14621.612148999702,2920.927646160666,330.4948522110846,0.0,48,62,91,130,640,3500,5100,5800,9000,11000,15000
