Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin/logs?limit=30,196,0,150,292.6702726480081,46.31213399989065,2482.590720999724,7982.0,6.994003013972691,0.0,150,230,350,450,640,960,1500,1800,2500,2500,2500
GET,/admin/stats,782,0,130,279.0256582046755,34.10714599885978,2861.5463269998145,2815.002557544757,27.904644678197165,0.0,130,230,330,390,650,1100,1600,2000,2900,2900,2900
GET,/admin/users?page=1&limit=20,62,0,150,210.29119761301592,44.45454999950016,656.9805990002351,7119.0,2.2123887085015657,0.0,160,230,290,340,540,560,580,660,660,660,660
GET,/admin/users?page=1&limit=20&is_active=false,11,0,120,326.5681585451768,57.602990000305,1563.2853699971747,7228.0,0.3925205773147939,0.0,120,170,520,520,680,1600,1600,1600,1600,1600,1600
GET,/admin/users?page=1&limit=20&is_active=true,10,0,140,557.8093610994983,84.17873199869064,3450.7911060027254,7119.0,0.35683688846799444,0.0,210,240,410,740,3500,3500,3500,3500,3500,3500,3500
GET,/admin/users?page=2&limit=20,65,0,220,401.97150273838463,48.90830200019991,2835.1704540000355,7205.0,2.319439775041964,0.0,220,350,460,680,960,1500,2200,2800,2800,2800,2800
GET,/admin/users?page=2&limit=20&is_active=false,7,0,150,197.15993371417946,41.79405700051575,451.9344270011061,59.0,0.2497858219275961,0.0,150,160,430,430,450,450,450,450,450,450,450
GET,/admin/users?page=2&limit=20&is_active=true,9,0,200,221.32429022207765,49.78050399950007,577.0081920018129,7195.0,0.321153199621195,0.0,200,220,290,330,580,580,580,580,580,580,580
GET,/admin/users?page=3&limit=20,59,0,170,321.73800149153607,43.51363699970534,1865.5086700018728,7150.0,2.1053376419611673,0.0,170,260,370,420,860,1200,1800,1900,1900,1900,1900
GET,/admin/users?page=3&limit=20&is_active=false,12,0,220,284.24291016654024,40.794476997689344,595.5999409998185,59.0,0.4282042661615933,0.0,260,370,510,510,580,600,600,600,600,600,600
GET,/admin/users?page=3&limit=20&is_active=true,15,0,230,289.52724386617774,104.49071300172363,655.4420550019131,7097.0,0.5352553327019917,0.0,230,300,330,510,540,660,660,660,660,660,660
GET,/admin/users?page=4&limit=20,40,0,110,233.75511187523443,48.4889250001288,1589.92717000001,7224.0,1.4273475538719778,0.0,120,140,200,210,850,1300,1600,1600,1600,1600,1600
GET,/admin/users?page=4&limit=20&is_active=false,14,0,150,279.4476242140393,40.73412799698417,973.9391740004066,59.0,0.4995716438551922,0.0,170,230,300,660,780,970,970,970,970,970,970
GET,/admin/users?page=4&limit=20&is_active=true,11,0,110,228.93166572744533,51.09876899950905,1015.9153620006691,7241.0,0.3925205773147939,0.0,110,230,260,260,290,1000,1000,1000,1000,1000,1000
GET,/admin/users?page=5&limit=20,51,0,130,247.12487956839695,44.047122999472776,1587.4162139989494,7088.0,1.8198681311867715,0.0,130,190,240,350,460,1100,1500,1600,1600,1600,1600
GET,/admin/users?page=5&limit=20&is_active=false,13,0,130,256.51778792374756,41.097856003034394,1656.2581680009316,59.0,0.46388795500839275,0.0,130,170,240,270,300,1700,1700,1700,1700,1700,1700
GET,/admin/users?page=5&limit=20&is_active=true,16,0,100,223.73058212474461,44.078473998524714,1014.504611997836,7086.0,0.5709390215487911,0.0,110,160,390,390,580,1000,1000,1000,1000,1000,1000
POST,/auth/login [admin],300,0,270,521.7618523099615,119.73660399962682,2834.4459520012606,313.0,10.705106654039833,0.0,270,410,540,630,1100,1800,2800,2800,2800,2800,2800
POST,/auth/login [user],1200,0,330,599.1702270791518,108.14855699936743,3735.0063729973044,38.0,42.82042661615933,0.0,330,430,630,1000,1400,2500,2700,2700,3700,3700,3700
GET,/orders [admin list],564,0,330,545.0606146825187,101.23436399953789,5189.553051997791,16703.629432624115,20.125600509594886,0.0,330,490,620,690,1200,1800,2700,3200,5200,5200,5200
GET,/products/<id>,3027,0,120,243.46093630555927,28.793896999559365,3391.936515999987,444.41592335645856,108.01452613926192,0.0,120,220,300,340,510,780,1500,2000,3200,3400,3400
GET,/products?[filters],6129,0,120,238.7467000057286,29.78122800050187,3330.447473003005,2806.8107358459783,218.7053289420338,0.0,120,220,300,350,510,810,1400,1800,2800,3300,3300
,Aggregated,12593,0,160,299.5701333763994,28.793896999559365,5189.553051997791,2729.61097435083,449.3646936477454,0.0,160,270,340,390,630,1100,1700,2500,3400,5000,5200
